0,a_musical_instrument
1,has_keys
2,requires_air
3,associated_with_polkas
4,has_buttons
5,used_by_moving_bellows
6,inbeh_-_produces_music
7,is_loud
8,worn_on_chest
9,beh_-_flies
10,has_wings
11,used_for_passengers
12,is_fast
13,requires_pilots
14,used_for_transportation
15,found_in_airports
16,is_large
17,made_of_metal
18,inbeh_-_crashes
19,used_for_travel
20,has_a_propeller
21,has_engines
22,has_teeth
23,is_green
24,an_animal
25,is_long
26,a_reptile
27,lives_in_swamps
28,has_scales
29,lives_in_water
30,has_a_tail
31,is_scary
32,beh_-_swims
33,has_a_mouth
34,lives_in_Florida
35,beh_-_eats_people
36,has_jaws
37,is_dangerous
38,has_a_siren
39,has_flashing_lights
40,is_white
41,used_by_hospitals
42,used_for_emergencies
43,a_vehicle
44,requires_caregivers
45,has_4_wheels
46,is_red
47,used_by_sick_people
48,used_for_injuries
49,a_van
50,is_orange
51,used_by_paramedics
52,used_for_rescuing
53,is_heavy
54,found_on_boats
55,used_for_holding_boats_still
56,inbeh_-_sinks
57,used_for_staying_stationary
58,found_in_water
59,made_of_iron
60,is_attached_to_chains
61,used_on_boats
62,an_inanimate
63,is_attached_to_ropes
64,used_by_sailors
65,an_insect
66,is_small
67,is_black
68,lives_in_ground
69,is_strong
70,lives_in_a_hill
71,lives_in_a_colony
72,has_6_legs
73,beh_-_bites
74,beh_-_crawls
75,has_antennae
76,used_for_living_in
77,has_bedrooms
78,found_in_buildings
79,requires_rent
80,has_a_kitchen
81,has_a_bathroom
82,has_a_bedroom
83,has_tenants
84,associated_with_2_bedrooms
85,is_furnished
86,requires_a_landlord
87,a_house
88,has_a_balcony
89,made_of_brick
90,found_in_high-rises
91,has_elevators
92,has_windows
93,a_fruit
94,grows_on_trees
95,eaten_in_pies
96,is_crunchy
97,has_seeds
98,is_juicy
99,tastes_sweet
100,is_round
101,is_delicious
102,is_nutritious
103,is_yellow
104,has_a_core
105,has_skin
106,tastes_sour
107,used_for_cider
108,eg_-_granny_smith
109,is_worm_infested
110,used_for_cooking
111,worn_for_protection
112,made_of_cloth
113,has_strings
114,worn_for_covering_clothes
115,worn_in_kitchens
116,worn_around_neck
117,made_of_cotton
118,worn_around_waist
119,used_for_cleaning
120,worn_by_cooks
121,worn_by_women
122,worn_by_knights
123,is_medieval
124,is_shiny
125,is_silver
126,used_for_covering_body
127,used_long_ago
128,worn_for_fighting
129,used_for_ashes
130,made_of_glass
131,used_for_cigarettes
132,has_holders
133,is_dirty
134,is_smelly
135,used_by_smokers
136,found_in_houses
137,made_of_plastic
138,used_for_butts
139,a_vegetable
140,is_edible
141,grows_in_gardens
142,is_healthy
143,eaten_by_cooking
144,eaten_in_soups
145,tastes_bad
146,used_for_making_guacamole
147,has_a_large_pit
148,is_high_in_fat
149,tastes_good
150,is_soft
151,used_for_chopping
152,used_for_chopping_wood
153,has_a_handle
154,is_sharp
155,a_tool
156,has_a_wooden_handle
157,used_by_lumberjacks
158,has_a_blade
159,has_a_head
160,used_for_cutting
161,used_for_killing
162,has_a_metal_blade
163,a_weapon
164,used_in_movies/Jason
165,made_of_paper
166,used_for_carrying_things
167,has_handles
168,different_sizes
169,is_breakable
170,different_colours
171,used_for_holding_things
172,found_in_grocery_stores
173,is_useful
174,made_of_material
175,used_for_carrying_groceries
176,associated_with_Scotland
177,used_for_music
178,has_pipes
179,has_a_bag
180,is_plaid
181,used_in_marching_bands
182,used_by_bouncing
183,used_for_sports
184,used_by_throwing
185,used_for_playing
186,is_fun
187,is_hard
188,used_for_games
189,requires_helium
190,inbeh_-_floats
191,used_at_parties
192,inbeh_-_bursts
193,inbeh_-_expands
194,requires_hot_air
195,inbeh_-_produces_a_loud_noise_when_popped
196,associated_with_hot_air_balloons
197,is_light_weight
198,made_of_rubber
199,is_colourful
200,used_by_children
201,used_by_clowns
202,eaten_by_peeling
203,eaten_by_monkeys
204,grows_in_tropical_climates
205,has_peel
206,has_a_skin
207,made_of_wood
208,used_in_bands
209,like_a_guitar
210,inbeh_-_produces_sound
211,used_by_playing
212,has_a_neck
213,used_by_musicians
214,has_words_on_it
215,used_by_hanging
216,has_a_message
217,used_for_advertising
218,used_for_celebrating
219,a_sign
220,is_rectangular
221,used_for_events
222,used_for_storage
223,found_on_farms
224,used_for_animals
225,used_for_storing_hay
226,a_building
227,found_in_the_country
228,has_a_hay_loft
229,used_for_storing_farm_equipment
230,has_doors
231,used_for_cows
232,has_stalls
233,used_for_storing_tractors
234,a_container
235,is_brown
236,used_for_storing_beer
237,used_for_storing_wine
238,has_a_lid
239,has_metal_bands
240,used_for_storing_water
241,found_below_ground
242,is_cold
243,found_on_the_bottom_floor
244,is_dark
245,is_damp
246,made_of_cement
247,part_of_a_house
248,has_a_furnace
249,has_a_foundation
250,has_stairways
251,has_walls
252,is_musty
253,is_the_lowest_floor
254,is_weaved
255,made_of_wicker
256,used_at_Easter
257,used_by_carrying
258,used_for_picnics
259,used_for_fruit
260,beh_-_is_nocturnal
261,lives_in_caves
262,has_fur
263,beh_-_sleeps_upside_down
264,is_blind
265,beh_-_uses_radar_to_navigate
266,beh_-_screeches
267,a_mammal
268,has_fangs
269,associated_with_vampires
270,used_for_hitting_balls
271,used_for_hitting
272,used_by_swinging
273,found_in_bathrooms
274,used_for_bathing
275,used_for_holding_water
276,has_taps
277,used_by_filling
278,used_for_washing
279,used_for_bubble_baths
280,has_a_drain
281,has_a_drain_plug
282,requires_water
283,made_of_ceramic
284,used_by_people
285,used_for_showers
286,like_a_stick
287,used_by_twirling
288,used_by_throwing_in_air
289,used_in_relay_races
290,used_by_cheerleaders
291,used_in_wars
292,a_long_knife
293,found_at_the_end_of_a_gun
294,a_gun
295,inbeh_-_fires
296,used_for_war
297,is_destructive
298,used_by_the_army
299,causes_gas
300,eg_-_kidney
301,eg_-_lima
302,eaten_by_baking
303,has_pods
304,has_protein
305,has_claws
306,beh_-_eats_fish
307,beh_-_hibernates
308,has_feet
309,hunted_by_people
310,lives_in_wilderness
311,beh_-_produces_offspring
312,lives_in_forests
313,has_4_legs
314,has_paws
315,has_sharp_teeth
316,beh_-_builds_dams
317,is_furry
318,symbol_of_Canada
319,beh_-_cuts_down_trees
320,found_on_the_nickel
321,beh_-_chews_on_wood
322,lives_in_dams
323,used_for_sleeping
324,has_a_mattress
325,has_pillows
326,found_in_bedrooms
327,has_sheets
328,is_comfortable
329,has_blankets
330,used_for_sex
331,has_springs
332,furniture
333,has_a_box_spring
334,has_a_comforter
335,has_a_headboard
336,is_warm
337,used_at_night
338,has_a_bed
339,used_for_sleeping_in
340,has_a_closet
341,has_a_dresser
342,a_room
343,has_a_window
344,used_for_personal_space
345,used_as_a_home_by_bees
346,has_honey
347,found_in_trees
348,inbeh_-_produces_honey
349,made_by_bees
350,used_as_a_home_by_queen_bees
351,has_a_shell
352,a_bug
353,is_ugly
354,has_eyes
355,has_legs
356,eaten_as_pickles
357,grows_in_the_ground
358,is_purple
359,a_root
360,beh_-_stains
361,eaten_in_borscht
362,has_leaves
363,eaten_in_salads
364,grows_underground
365,made_of_leather
366,has_buckles
367,worn_for_holding_up_pants
368,has_holes
369,used_for_punishment
370,a_fashion_accessory
371,is_thin
372,clothing
373,is_decorative
374,worn_through_pant_loops
375,used_by_sitting_on
376,found_in_parks
377,found_at_bus_stops
378,has_a_back
379,used_for_resting
380,has_wheels
381,has_2_wheels
382,has_handle_bars
383,used_by_riding
384,used_for_racing
385,has_a_seat
386,has_pedals
387,used_for_exercising
388,eg_-_mountain
389,has_brakes
390,eg_-_ten_speed
391,has_a_bell
392,different_speeds
393,has_a_chain
394,has_a_frame
395,has_gears
396,has_training_wheels
397,used_for_holding_garbage
398,is_emptied
399,is_hollow
400,has_bark
401,is_tall
402,grows_in_forests
403,has_branches
404,beh_-_loses_leaves_in_the_fall
405,used_for_making_paper
406,a_tree
407,beh_-_bark_peals_off
408,eaten_with_tea
409,a_food
410,made_with_flour
411,a_treat
412,like_a_cookie
413,beh_-_travels_in_herds
414,is_endangered
415,like_a_buffalo
416,eaten_by_natives
417,a_bird
418,has_feathers
419,has_a_beak
420,beh_-_lays_eggs
421,beh_-_builds_nests
422,beh_-_sings
423,beh_-_chirps
424,beh_-_eats_worms
425,found_in_kitchens
426,is_electrical
427,an_appliance
428,has_blades
429,used_for_making_drinks
430,used_for_mixing
431,used_for_chopping_food
432,used_for_making_milkshakes
433,used_for_mixing_liquids
434,has_a_container
435,is_electronic
436,has_cutting_blades
437,has_sleeves
438,has_a_collar
439,made_of_silk
440,worn_with_skirts
441,a_shirt
442,is_pretty
443,worn_on_torso
444,is_feminine
445,is_blue
446,grows_on_bushes
447,a_berry
448,eaten_in_jams
449,eaten_raw
450,used_for_writing_on
451,used_by_teachers
452,found_in_schools
453,used_for_learning
454,used_with_chalk
455,found_in_classrooms
456,requires_cleaning
457,is_dusty
458,used_by_pirates
459,used_for_building_things
460,used_on_ships
461,used_for_building_houses
462,used_for_construction
463,used_for_diving_boards
464,comes_from_trees
465,is_flat
466,made_from_wood
467,found_on_water
468,has_a_motor
469,used_for_fishing
470,has_sails
471,used_on_oceans
472,used_with_nuts
473,used_with_screws
474,used_for_holding
475,used_for_locking/unlocking_doors
476,used_for_holding_things_together
477,used_for_securing
478,made_of_steel
479,a_hardware
480,has_threads
481,inbeh_-_explodes
482,is_nuclear
483,is_frightening
484,used_by_dropping
485,dropped_from_airplanes
486,is_lethal
487,used_for_terrorism
488,has_a_timer
489,used_at_Hiroshima
490,has_pages
491,used_by_reading
492,has_words_in_it
493,has_authors
494,found_in_libraries
495,has_a_hard_cover
496,inbeh_-_tells_stories
497,has_a_soft_cover
498,found_on_shelves
499,has_information
500,has_page_numbers
501,has_pictures
502,used_for_acquiring/storing_knowledge
503,used_for_holding_books
504,has_shelves
505,found_on_walls
506,used_for_organizing
507,worn_in_winter
508,worn_on_feet
509,comes_in_pairs
510,worn_for_the_rain
511,worn_for_warmth
512,worn_for_keeping_feet_warm
513,eg_-_cowboy
514,has_heels
515,has_laces
516,has_soles
517,worn_for_keeping_feet_dry
518,is_short
519,worn_for_covering
520,worn_for_protecting_feet
521,used_for_holding_liquids
522,is_transparent
523,is_recyclable
524,has_a_cork
525,used_for_drinking
526,used_for_holding_beer
527,used_for_holding_wine
528,made_of_flowers
529,smells_nice
530,used_as_a_gift
531,used_at_weddings
532,comes_in_arrangements
533,found_in_vases
534,found_on_gifts
535,used_for_tying
536,worn_in_hair
537,used_for_decoration
538,requires_arrows
539,used_for_hunting
540,has_a_string
541,is_curved
542,used_for_archery
543,used_for_eating
544,used_for_food
545,used_for_soup
546,used_for_eating_cereal
547,used_for_liquids
548,requires_a_spoon
549,is_square
550,made_of_cardboard
551,has_sides
552,used_for_moving_things
553,has_4_sides
554,has_6_sides
555,worn_for_support
556,an_undergarment
557,has_straps
558,is_lacy
559,worn_for_supporting_breasts
560,has_hooks
561,has_cups
562,has_wires
563,has_clasps
564,has_no_straps
565,is_sexy
566,is_uncomfortable
567,worn_on_wrists
568,made_of_gold
569,made_of_silver
570,a_jewelry
571,is_expensive
572,used_for_gifts
573,has_a_clasp
574,worn_on_ankles
575,bought/sold_in_stores
576,is_not_expensive
577,made_of_wheat
578,requires_baking
579,used_in_sandwiches
580,made_of_flour
581,a_loaf
582,made_with_yeast
583,has_a_crust
584,requires_slicing
585,eaten_as_toast
586,eaten_with_butter
587,used_for_building_buildings
588,is_rough
589,found_over_water
590,used_for_connecting_land
591,used_by_cars
592,made_of_concrete
593,eg_-_a_drawbridge
594,made_by_humans
595,used_by_trains
596,used_for_crossing
597,eaten_with_cheese_sauce
598,has_flowers
599,has_stalks
600,used_for_sweeping
601,has_bristles
602,associated_with_witches
603,used_on_floors
604,found_in_closets
605,made_of_straw
606,used_for_removing_dirt
607,used_for_removing_dust
608,used_on_hair
609,used_on_teeth
610,used_for_untangling
611,is_hand_held
612,used_for_combing
613,used_for_painting
614,used_for_water
615,found_on_belts
616,found_on_shoes
617,used_for_fastening
618,beh_-_eats
619,lives_in_cages
620,beh_-_eats_seeds
621,a_pet
622,beh_-_talks
623,has_hair
624,beh_-_runs
625,like_a_cow
626,has_horns
627,lives_in_Prairies
628,used_for_babies
629,used_by_pushing
630,used_by_pulling_by_horses
631,has_seats
632,is_old-fashioned
633,used_for_residences
634,used_for_work
635,found_in_cities
636,has_rooms
637,has_a_roof
638,is_male
639,used_for_bullfighting
640,a_cow
641,has_a_ring_in_its_nose
642,beh_-_kills_people
643,beh_-_hates_red
644,lives_in_Spain
645,used_in_guns
646,used_by_firing_from_gun
647,has_a_pointed_end
648,used_by_hunters
649,used_by_the_police
650,made_of_lead
651,requires_gunpowder
652,used_as_a_projectile
653,used_for_injuring
654,has_levels
655,has_1_level
656,has_a_basement
657,used_for_shelter
658,has_drawers
659,used_for_storing_clothing
660,a_desk
661,has_a_mirror_on_top
662,a_dresser
663,requires_drivers
664,requires_a_fare
665,used_by_schools
666,is_crowded
667,has_an_engine
668,used_for_public_transportation
669,has_many_seats
670,comes_from_a_caterpillar
671,comes_from_a_cocoon
672,beh_-_pollinates_flowers
673,is_beautiful
674,different_types
675,eg_-_monarch
676,is_delicate
677,a_scavenger
678,beh_-_eats_dead_flesh
679,lives_in_deserts
680,a_carnivore
681,eaten_as_coleslaw
682,eaten_in_cabbage_rolls
683,grows_in_patches
684,grows_on_the_ground
685,found_in_forests
686,made_of_logs
687,has_fireplaces
688,used_for_vacations
689,like_a_house
690,used_for_relaxing
691,is_cozy
692,used_for_storing_dishes
693,used_for_holding_animals
694,has_a_door
695,has_bars
696,has_a_lock
697,used_for_trapping
698,is_restricting
699,made_of_wire
700,used_by_zoos
701,used_for_birds
702,used_for_criminals
703,requires_icing
704,eaten_at_birthdays
705,eaten_at_special_occasions
706,eg_-_chocolate_cake
707,a_dessert
708,eaten_with_ice_cream
709,eg_-_vanilla_cake
710,made_in_ovens
711,eaten_at_weddings
712,made_with_sugar
713,requires_candles
714,tastes_different_flavours
715,a_baby_cow
716,lives_on_farms
717,beh_-_suckles_milk
718,eaten_as_veal
719,beh_-_moos
720,has_hooves
721,has_4_hoofs
722,beh_-_eats_grass
723,eaten_as_food
724,has_a_hump
725,beh_-_drinks_water
726,beh_-_stores_water
727,associated_with_cigarettes
728,beh_-_spits
729,is_beige
730,has_2_humps
731,worn_under_shirts
732,a_lingerie
733,has_lace
734,has_no_sleeves
735,has_thin/spaghetti_straps
736,has_2_legs
737,made_of_wax
738,inbeh_-_produces_light
739,is_scented
740,has_a_wick
741,inbeh_-_produces_heat
742,different_shapes
743,inbeh_-_burns
744,requires_a_lighting_source
745,inbeh_-_melts
746,used_for_starting_fires
747,used_for_romancing
748,inbeh_-_fires_cannon_balls
749,used_in_circuses
750,used_a_while_ago
751,has_a_barrel
752,is_powerful
753,has_paddles/is_paddled
754,a_boat
755,used_by_Indians
756,used_by_1_2_or_3_people
757,used_on_water
758,inbeh_-_tips
759,used_by_2_people
760,made_of_fibreglass
761,used_on_rivers
762,used_on_lakes
763,made_of_birch_bark
764,used_by_portaging
765,used_for_camping
766,a_melon
767,is_orange_inside
768,grows_in_warm_climates
769,has_rough_skin
770,eaten_in_summer
771,is_opened_by_twisting
772,is_closed_by_twisting
773,used_for_sealing
774,used_on_bottles
775,used_for_ensuring_freshness
776,worn_on_heads
777,has_a_visor
778,eg_-_baseball
779,has_logos
780,worn_for_blocking_the_sun
781,associated_with_bad_hair_days
782,worn_by_sports_teams
783,worn_by_men
784,is_adjustable
785,worn_by_super_heroes
786,worn_on_back
787,worn_on_shoulders
788,associated_with_Batman
789,associated_with_Dracula
790,associated_with_Superman
791,inbeh_-_flows_in_the_wind
792,has_a_steering_wheel
793,requires_gasoline
794,causes_pollution
795,has_4_doors
796,made_by_Hallmark
797,used_by_mailing
798,used_for_birthdays
799,is_humorous
800,used_by_thoughtful_people
801,used_for_special_occasions
802,used_for_sympathy
803,associated_with_envelopes
804,has_antlers
805,lives_in_north
806,lives_in_woods
807,a_herbivore
808,beh_-_migrates
809,hunted_by_Eskimos
810,used_for_covering_floors
811,is_wall_to_wall
812,requires_vacuuming
813,used_for_warmth
814,found_on_floors
815,is_shag
816,used_for_walking_on
817,is_plush
818,made_of_wool
819,is_thick
820,eaten_by_rabbits
821,has_a_top
822,has_vitamin_A
823,used_for_good_eyesight
824,has_a_green_top
825,has_a_leafy_top
826,used_for_cargo
827,used_by_pulling
828,used_for_shopping
829,has_whiskers
830,beh_-_meows
831,beh_-_purrs
832,is_domestic
833,a_baby_is_a_kitten
834,a_feline
835,beh_-_eats_mice
836,is_independent
837,beh_-_kills
838,used_for_throwing
839,used_for_throwing_stones
840,used_for_launching_objects
841,becomes_a_butterfly
842,has_many_legs
843,beh_-_cocoons
844,beh_-_eats_leaves
845,lives_in_trees
846,eaten_by_birds
847,a_fish
848,has_fins
849,has_gills
850,beh_-_eats_garbage
851,lives_in_lakes
852,a_church
853,has_stained_glass_windows
854,used_for_worshipping
855,associated_with_religion
856,used_by_Catholics
857,used_for_praying
858,used_for_weddings
859,has_benches
860,has_candles
861,has_green_leaves
862,eaten_by_steaming
863,used_for_making_furniture
864,a_type_of_wood
865,an_evergreen
866,a_coniferous
867,has_needles
868,is_stringy
869,eaten_with_dips
870,has_fibre
871,tastes_bland
872,found_in_basements
873,used_for_storing_food
874,found_in_orchestras
875,requires_a_bow
876,inbeh_-_produces_deep_sounds
877,inbeh_-_produces_noise
878,a_paper
879,has_a_signature
880,used_for_recognition
881,used_for_accomplishments
882,used_for_certifying
883,has_a_name_on_it
884,used_for_achievements
885,an_award
886,requires_a_frame
887,has_a_seal
888,has_links
889,is_gold
890,used_on_bicycles
891,has_armrests
892,has_a_cushion
893,found_at_tables
894,is_upholstered
895,used_for_rocking
896,used_with_tables
897,used_by_hanging_from_ceilings
898,used_for_making_light
899,a_light_fixture
900,made_of_crystal
901,has_lightbulbs
